index_label,0,1,2,3
"[1, [1085.0, 515.0], [1175.0, 515.0]]",0.012398152609061717,0.0,-0.010900000000000002,-0.010324999999999999
"[1, [1085.0, 605.0], [1175.0, 515.0]]",0.004459883483318375,-0.0029,-0.010929696400000003,-0.011996713056998514
"[2, [815.0, 515.0], [995.0, 515.0]]",0.0,0.0,0.0,0.0
"[2, [905.0, 515.0], [995.0, 515.0]]",0.0,-0.0075,0.0,0.0
"[2, [905.0, 515.0], [995.0, 605.0]]",-0.008189802907318368,0.0,-0.0004,-0.0029
"[2, [995.0, 515.0], [995.0, 605.0]]",0.0,-0.000433459336,0.0,0.0
"[1, [1085.0, 515.0], [995.0, 605.0]]",0.0,-0.0004,0.0,0.0
"[1, [1085.0, 605.0], [995.0, 605.0]]",-0.0029261,-0.0004,-0.0029,0.0
"[3, [1085.0, 515.0], [905.0, 515.0]]",0.0,0.0,0.0,0.0
"[3, [995.0, 515.0], [905.0, 515.0]]",-0.0029,-0.003977155027395239,-0.0075,-0.0028711865341193906
"[3, [905.0, 515.0], [905.0, 605.0]]",-0.0120297964572229,-0.013586303411910848,-0.023416663223588492,-0.014266778239500424
"[2, [905.0, 695.0], [1085.0, 695.0]]",0.0,0.0,0.0,0.0
"[2, [995.0, 695.0], [1085.0, 695.0]]",-0.003296,-0.019261739191485185,-0.0029,-0.007989106067336741
"[2, [995.0, 695.0], [1175.0, 695.0]]",0.0,0.0,0.0,0.0
"[2, [1085.0, 695.0], [1175.0, 695.0]]",0.0,0.0,-0.018033289203600002,0.0
"[1, [1175.0, 695.0], [1175.0, 605.0]]",0.0008165447510334173,-0.017436190748448363,-0.010900000000000002,-0.0029
"[0, [1175.0, 695.0], [1085.0, 515.0]]",0.0,0.0,0.0,0.0
"[0, [1175.0, 605.0], [1085.0, 515.0]]",-0.0004,-0.0004,-0.007889295481324266,-0.0029294716916
"[2, [635.0, 245.0], [815.0, 335.0]]",0.0,0.0,0.0,0.0
"[2, [725.0, 245.0], [815.0, 335.0]]",-0.0075036,-0.0010556549782124317,-0.0029,0.0
"[2, [815.0, 155.0], [815.0, 245.0]]",-0.0004,-0.0029813014950194282,-0.0075,-0.00386848436600233
"[2, [905.0, 155.0], [815.0, 245.0]]",-0.0004036,-0.0029,-0.00769273132220517,0.0
"[3, [995.0, 155.0], [815.0, 65.0]]",0.0,0.0,0.0,0.0
"[3, [905.0, 155.0], [815.0, 65.0]]",-0.010900000000000002,0.0,-0.0004,0.0
"[3, [815.0, 155.0], [815.0, 65.0]]",-0.021691000000000002,-0.003296,0.016590162643824513,-0.005771
"[3, [725.0, 155.0], [815.0, 65.0]]",-0.0109036,-0.007947617591421093,-0.0004,-0.007768729932230818
"[0, [635.0, 245.0], [725.0, 155.0]]",0.0,0.0,0.0,-0.00817026044627206
"[0, [635.0, 155.0], [725.0, 155.0]]",0.0,-0.000407164,0.0,0.0
"[2, [545.0, 155.0], [635.0, 245.0]]",0.0,0.0,0.0,0.0
"[2, [635.0, 155.0], [635.0, 245.0]]",-0.000796,-0.0019421045679876624,-0.000796,-0.0075036
"[2, [725.0, 245.0], [905.0, 335.0]]",0.0,0.0,0.0,0.0
"[2, [815.0, 245.0], [905.0, 335.0]]",0.0,0.0,-0.0004,-0.0008665406792391311
"[2, [815.0, 245.0], [995.0, 335.0]]",0.0,0.0,0.0,0.0
"[2, [905.0, 245.0], [995.0, 335.0]]",0.0,0.0,-0.0004,-0.006563413414511421
"[2, [905.0, 245.0], [1085.0, 335.0]]",0.0,0.0,0.0,0.0
"[2, [995.0, 245.0], [1085.0, 335.0]]",0.0,0.0,-0.0004,0.0
"[2, [995.0, 245.0], [1175.0, 335.0]]",0.0,0.0,0.0,0.0
"[2, [1085.0, 245.0], [1175.0, 335.0]]",0.01566554397200144,0.0,-0.0216946,0.0
"[2, [1175.0, 245.0], [1175.0, 335.0]]",-0.005619823961031389,-0.006142426429475904,-0.010900000000000002,0.0008871144465721526
"[3, [1175.0, 245.0], [1175.0, 245.0]]",0.0,0.0,0.0,0.0
"[3, [1085.0, 245.0], [1175.0, 245.0]]",-0.000132691,-0.0027590101042519865,-0.010900000000000002,-0.0029
"[2, [1085.0, 245.0], [1085.0, 335.0]]",0.0,0.015009421365142269,-0.0003818171740698191,-0.0004
"[1, [1085.0, 245.0], [995.0, 335.0]]",-0.0021618827997432997,-0.0008547933290226824,-0.000796,-0.0039626786968636465
"[1, [1085.0, 335.0], [995.0, 335.0]]",0.006241025826970402,-0.003296,-0.00368804,-0.0011982156341541128
"[3, [1085.0, 335.0], [995.0, 245.0]]",0.007402603386870304,-0.010118918213005527,0.0,0.0
"[3, [995.0, 335.0], [995.0, 245.0]]",-0.0004036,-0.0029,0.0,-0.0075
"[3, [995.0, 335.0], [995.0, 335.0]]",0.0,0.0,0.0,0.0
"[3, [905.0, 335.0], [995.0, 335.0]]",-0.0005937141632180801,-0.0004261,0.01492559996141805,-0.0004
"[1, [815.0, 335.0], [905.0, 425.0]]",-0.008628345920905969,0.0,0.002664493681154712,-0.0074873026321225404
"[1, [815.0, 425.0], [905.0, 425.0]]",-0.0011222606046967594,-0.0004,0.010650972187081406,-0.0004
"[1, [815.0, 425.0], [815.0, 425.0]]",0.0,0.0,0.0,0.0
"[1, [815.0, 515.0], [815.0, 425.0]]",-0.003254871095186378,-0.0029,-0.0024124932973670883,-0.0019957884374007676
"[0, [725.0, 605.0], [635.0, 605.0]]",-0.011901497660360484,-0.015924452366895533,-0.010371,-0.009313852370491794
"[0, [725.0, 605.0], [635.0, 515.0]]",-0.008104840663554144,-0.012238238806744458,-0.015085081882268758,-0.009659818226604357
"[0, [725.0, 515.0], [635.0, 515.0]]",-0.0004,0.0,-0.0075,0.0
"[0, [725.0, 515.0], [635.0, 425.0]]",-0.0019317010224855847,0.0,0.0,0.0
"[0, [725.0, 425.0], [635.0, 425.0]]",0.0,-0.0029674999999999997,0.0,0.0
"[3, [815.0, 515.0], [725.0, 425.0]]",-0.007851238797867154,-0.0075,-0.0004,-0.0004
"[3, [725.0, 515.0], [725.0, 425.0]]",0.0,0.0,-0.00045514791724,0.0
"[3, [1085.0, 515.0], [905.0, 425.0]]",0.0,0.0,0.0,0.0
"[3, [995.0, 515.0], [905.0, 425.0]]",-0.003113612743124588,-0.010033298458840002,-0.00119164,-0.0004127164069117996
"[0, [815.0, 515.0], [905.0, 515.0]]",-0.0004,0.0,-0.001141013085209881,0.0
"[0, [815.0, 425.0], [905.0, 515.0]]",-0.0029,-0.001002427103407595,0.0,-0.0029557201922839997
"[1, [815.0, 425.0], [725.0, 425.0]]",-0.010112823367765264,-0.01,-0.0004,-0.0046957482308312695
"[1, [815.0, 515.0], [725.0, 425.0]]",0.0,0.0,-0.001585322959321138,-0.002959799335496399
"[0, [905.0, 425.0], [815.0, 245.0]]",0.0,0.0,0.0,0.0
"[0, [905.0, 335.0], [815.0, 245.0]]",-0.0004,-0.0029,0.0,-0.0013687582649155264
"[0, [905.0, 335.0], [815.0, 335.0]]",-0.0004,-0.0029,-0.0004,-0.01536201878077191
"[0, [905.0, 245.0], [815.0, 335.0]]",-0.0004,-0.0031554867303384805,0.0,-0.0075036
"[3, [905.0, 155.0], [725.0, 245.0]]",0.0,0.0,0.0,0.0
"[3, [815.0, 155.0], [725.0, 245.0]]",-0.010320552389755608,0.0,0.0,-0.0004
"[3, [815.0, 65.0], [635.0, 155.0]]",0.0,0.0,0.0,0.0
"[3, [725.0, 65.0], [635.0, 155.0]]",-0.0029,-0.002933473260370798,-0.0008031640000000001,-0.002375236459875281
"[3, [635.0, 155.0], [635.0, 245.0]]",-0.003296,-0.0039379238945157005,-0.0010243783768321788,-0.0075
"[3, [545.0, 155.0], [635.0, 245.0]]",-0.000796,-0.0029623553060293905,-0.0011907816135502977,-0.014925
"[1, [545.0, 65.0], [635.0, 155.0]]",0.0,0.0,0.0,0.0
"[1, [545.0, 155.0], [635.0, 155.0]]",-0.0029,-0.0029,0.006073881148291627,-0.007896
"[1, [545.0, 155.0], [545.0, 155.0]]",0.0,0.0,0.0,0.0
"[1, [545.0, 245.0], [545.0, 155.0]]",0.0,0.0,0.0,-0.01095863429495701
"[0, [635.0, 425.0], [725.0, 425.0]]",0.0,0.0,0.0,0.0
"[0, [635.0, 335.0], [725.0, 425.0]]",0.0,0.0,-0.00048129165593716,-0.003190934826447587
"[2, [995.0, 515.0], [1085.0, 605.0]]",0.0,0.0,-0.0004,-0.0075
"[2, [1085.0, 515.0], [1085.0, 605.0]]",-0.005771,0.0,0.0,0.0
"[2, [1085.0, 515.0], [1085.0, 515.0]]",0.0,0.0,0.0,0.0
"[2, [1175.0, 515.0], [1085.0, 515.0]]",-0.0029,-0.0028474373024785994,-0.01,-0.0017722630236496374
"[2, [1175.0, 515.0], [1085.0, 425.0]]",-0.00040363240000000004,-0.010060889869535523,-0.0004,0.0
"[1, [815.0, 605.0], [725.0, 605.0]]",-0.00780280454575789,-0.004197878743851521,-0.00368804,-0.006568854658923425
"[1, [815.0, 695.0], [725.0, 605.0]]",-0.015580118650045174,-0.0032709999999999996,-0.0029142877202777448,-0.003187177373140052
"[0, [815.0, 695.0], [725.0, 605.0]]",0.0,0.0,0.0,0.0
"[0, [815.0, 605.0], [725.0, 605.0]]",-0.0075,-0.003296,-0.0032709999999999996,-0.00299
"[3, [815.0, 695.0], [635.0, 695.0]]",0.0,0.0,0.0,0.0
"[3, [725.0, 695.0], [635.0, 695.0]]",0.0,-0.03584971429183638,0.0,0.0
"[3, [635.0, 695.0], [635.0, 605.0]]",0.0,-0.01,0.0,0.0
"[1, [635.0, 425.0], [545.0, 605.0]]",0.0,0.0,0.0,0.0
"[1, [635.0, 515.0], [545.0, 605.0]]",-0.01695803012376735,-0.02039489877889527,-0.019212765061974547,-0.021691000000000002
"[1, [635.0, 605.0], [545.0, 605.0]]",-0.019709425933583345,-0.020396377209916466,-0.017998287377679223,-0.02371114912242086
"[1, [635.0, 695.0], [545.0, 605.0]]",-0.00051529932284445,-0.009672547705002723,-0.0004,-0.010900000000000002
"[3, [905.0, 335.0], [725.0, 425.0]]",0.0,0.0,0.0,0.0
"[3, [815.0, 335.0], [725.0, 425.0]]",-0.0075,-0.010060384520363681,-0.0004,-0.0029
"[3, [815.0, 335.0], [815.0, 425.0]]",0.0,0.0,0.0,0.0
"[3, [725.0, 335.0], [815.0, 425.0]]",0.0,-0.000570333671893017,-0.0036066821349604234,0.0
"[0, [1175.0, 245.0], [1085.0, 65.0]]",0.0,0.0,0.0,0.0
"[0, [1175.0, 155.0], [1085.0, 65.0]]",0.0,0.0,0.03982351960635515,0.0
"[3, [1175.0, 65.0], [1085.0, 155.0]]",0.0,0.0,0.0,0.0
"[3, [1085.0, 65.0], [1085.0, 155.0]]",-0.0004,-0.0029,0.019888166654873203,-0.0004945618757113016
"[3, [1085.0, 65.0], [1085.0, 65.0]]",0.0,0.0,0.0,0.0
"[3, [995.0, 65.0], [1085.0, 65.0]]",-0.010632691000000001,-0.0028093115314836233,0.031403902105644976,0.0
"[3, [905.0, 155.0], [815.0, 245.0]]",-0.007605082593078615,-0.0057795907887854036,-0.0075,-0.00646998389849149
"[3, [815.0, 155.0], [815.0, 245.0]]",-0.010396,0.000272973030183537,-0.0075,-0.0029
"[3, [815.0, 155.0], [815.0, 155.0]]",0.0,0.0,0.0,0.0
"[3, [725.0, 155.0], [815.0, 155.0]]",-0.00045538661614980105,-0.0008081358481664802,-0.0004589300934476752,-0.003296
"[2, [635.0, 155.0], [815.0, 155.0]]",0.0,0.0,0.0,0.0
"[2, [725.0, 155.0], [815.0, 155.0]]",0.0,-0.0029,0.00475446685489166,0.0
"[2, [725.0, 155.0], [815.0, 245.0]]",0.0,0.0,0.0,0.0
"[1, [995.0, 155.0], [1085.0, 245.0]]",-0.0005796858243606094,-0.0029,0.06625127789327105,0.0012142281880338746
"[1, [995.0, 245.0], [1085.0, 245.0]]",-0.0007114461211485832,-0.005771,0.10809230401444286,-0.00828804
"[1, [815.0, 65.0], [815.0, 245.0]]",0.0,0.0,0.0,0.0
"[1, [815.0, 155.0], [815.0, 245.0]]",-0.0004,-0.0029,-0.0075,-0.0004
"[1, [815.0, 155.0], [905.0, 245.0]]",0.0,-0.0004,0.0,0.0
"[1, [815.0, 245.0], [905.0, 245.0]]",-0.0029572664595278854,-0.0004,-0.00041075683600000004,0.0
"[0, [905.0, 335.0], [905.0, 155.0]]",0.0,0.0,0.0,0.0
"[0, [905.0, 245.0], [905.0, 155.0]]",-0.0004,0.0,0.0,-0.0004
"[0, [905.0, 245.0], [815.0, 155.0]]",0.0011642724687416027,-0.0004,0.0,0.0
"[0, [905.0, 155.0], [815.0, 155.0]]",-0.0029,0.0,0.0,-0.00045200283123999997
"[2, [725.0, 155.0], [905.0, 155.0]]",0.0,0.0,0.0,0.0
"[2, [815.0, 155.0], [905.0, 155.0]]",0.0,-0.01,0.0,-0.01
"[2, [815.0, 155.0], [905.0, 245.0]]",0.0,0.0,0.0,0.0
"[2, [905.0, 155.0], [905.0, 245.0]]",0.0,-0.002965751930447624,-0.0004,0.0
"[1, [1085.0, 155.0], [995.0, 245.0]]",-0.00039632197106133317,0.0,0.0,0.0
